timestamp,x,y,yaw
1779877125.592650652,-0.745214,8.750205,1.272626
1779877125.612623453,-0.744017,8.754102,1.272940
1779877125.632621765,-0.742826,8.757983,1.273236
1779877125.652588844,-0.741645,8.761837,1.273427
1779877125.672561646,-0.740470,8.765672,1.273598
1779877125.692704916,-0.737222,8.764555,1.270901
1779877125.712679386,-0.736050,8.768345,1.271145
1779877125.732652903,-0.734886,8.772114,1.271352
1779877125.752627611,-0.733729,8.775862,1.271593
1779877125.772590160,-0.732575,8.779607,1.271832
1779877125.792583227,-0.730605,8.780217,1.269283
1779877125.812558889,-0.729443,8.783953,1.269492
1779877125.832536459,-0.728283,8.787686,1.269685
1779877125.852681398,-0.727116,8.791447,1.269840
1779877125.872667551,-0.725948,8.795210,1.270025
1779877125.892637491,-0.723326,8.794895,1.268727
1779877125.912633419,-0.722136,8.798716,1.268958
1779877125.932609320,-0.720938,8.802562,1.269266
1779877125.952584267,-0.719734,8.806436,1.269730
1779877125.972568989,-0.718518,8.810354,1.270158
1779877125.992541552,-0.715167,8.812883,1.269330
1779877126.012514353,-0.713925,8.816878,1.269976
1779877126.032489538,-0.712674,8.820915,1.270745
1779877126.052639008,-0.711402,8.825029,1.271660
1779877126.072624445,-0.710141,8.829123,1.272572
1779877126.092596292,-0.703895,8.831369,1.272703
1779877126.112566233,-0.702629,8.835492,1.273886
1779877126.132538557,-0.701364,8.839633,1.275118
1779877126.152520895,-0.700098,8.843792,1.276462
1779877126.172502756,-0.698845,8.847933,1.277832
1779877126.192475319,-0.693516,8.851768,1.276428
1779877126.212473154,-0.692272,8.855877,1.277797
1779877126.232451439,-0.691040,8.859968,1.279079
1779877126.252417564,-0.689819,8.864040,1.280401
1779877126.272582531,-0.688599,8.868128,1.281829
1779877126.292551517,-0.686706,8.871084,1.281403
1779877126.312525988,-0.685517,8.875086,1.282864
1779877126.332520723,-0.684339,8.879068,1.284317
1779877126.352496862,-0.683176,8.883023,1.285828
1779877126.372486830,-0.682019,8.886979,1.287347
1779877126.392454386,-0.681269,8.891667,1.286505
1779877126.412425041,-0.680119,8.895608,1.288024
1779877126.432427883,-0.678975,8.899551,1.289536
1779877126.452397585,-0.677841,8.903484,1.291001
1779877126.472442627,-0.676705,8.907443,1.292466
1779877126.492537260,-0.676750,8.913288,1.293811
1779877126.512507677,-0.675625,8.917250,1.295136
1779877126.532480955,-0.674503,8.921222,1.296403
1779877126.552473307,-0.673383,8.925206,1.297629
1779877126.572441578,-0.672268,8.929191,1.298707
1779877126.592414856,-0.672908,8.934991,1.299555
1779877126.612414598,-0.671797,8.938992,1.300707
1779877126.632387400,-0.670690,8.942992,1.301852
1779877126.652350664,-0.669588,8.946996,1.303063
1779877126.672347307,-0.668488,8.951012,1.304269
1779877126.692491770,-0.666698,8.957676,1.308441
1779877126.712460995,-0.665619,8.961700,1.309706
1779877126.732462168,-0.664542,8.965736,1.310923
1779877126.752427816,-0.663471,8.969769,1.312102
1779877126.772425413,-0.662402,8.973816,1.313203
1779877126.792405605,-0.656340,8.978298,1.317425
1779877126.812377214,-0.655291,8.982357,1.318599
1779877126.832364559,-0.654244,8.986426,1.319803
1779877126.852333546,-0.653201,8.990499,1.321011
1779877126.872330904,-0.652160,8.994584,1.322333
1779877126.892300367,-0.643709,8.995027,1.327599
1779877126.912446499,-0.642685,8.999161,1.328710
1779877126.932442904,-0.641671,9.003272,1.329744
1779877126.952420712,-0.640661,9.007386,1.330647
1779877126.972406149,-0.639656,9.011495,1.331477
1779877126.992377520,-0.632032,9.008312,1.336492
1779877127.012354851,-0.631054,9.012414,1.337366
1779877127.032348633,-0.630081,9.016514,1.338325
1779877127.052312136,-0.629114,9.020603,1.339342
1779877127.072283030,-0.628158,9.024664,1.340417
1779877127.092254162,-0.621191,9.019597,1.346058
1779877127.112261057,-0.620275,9.023613,1.347330
1779877127.132403374,-0.619365,9.027628,1.348748
1779877127.152368546,-0.618475,9.031579,1.350152
1779877127.172361374,-0.617597,9.035504,1.351619
1779877127.192334652,-0.614153,9.031911,1.357256
1779877127.212308168,-0.613318,9.035772,1.358835
1779877127.232304096,-0.612496,9.039606,1.360426
1779877127.252275944,-0.611687,9.043402,1.362037
1779877127.272275686,-0.610891,9.047173,1.363679
1779877127.292241096,-0.609082,9.044013,1.370127
1779877127.312237024,-0.608330,9.047722,1.371892
1779877127.332210064,-0.607592,9.051395,1.373725
1779877127.352202415,-0.606867,9.055040,1.375586
1779877127.372172832,-0.606158,9.058636,1.377522
1779877127.392346621,-0.605242,9.052235,1.384624
1779877127.412315130,-0.604584,9.055746,1.386661
1779877127.432325840,-0.603939,9.059221,1.388873
1779877127.452281952,-0.603313,9.062643,1.391201
1779877127.472246408,-0.602704,9.066013,1.393647
1779877127.492240429,-0.603301,9.058937,1.401498
1779877127.512223244,-0.602745,9.062205,1.404179
1779877127.532220840,-0.602208,9.065422,1.407044
1779877127.552207708,-0.601690,9.068583,1.410034
1779877127.572178602,-0.601191,9.071681,1.413018
1779877127.592183352,-0.601780,9.065448,1.422081
1779877127.612146378,-0.601338,9.068423,1.425346
1779877127.632144928,-0.600915,9.071342,1.428738
1779877127.652283907,-0.600508,9.074219,1.432094
1779877127.672258615,-0.600122,9.077012,1.435465
1779877127.692256212,-0.600318,9.068183,1.445309
1779877127.712228298,-0.599984,9.070858,1.448720
1779877127.732198954,-0.599667,9.073472,1.452135
1779877127.752215624,-0.599366,9.076032,1.455582
1779877127.772161484,-0.599078,9.078548,1.459110
1779877127.792128086,-0.598964,9.066850,1.469916
1779877127.812126398,-0.598719,9.069301,1.473345
1779877127.832098961,-0.598486,9.071712,1.476711
1779877127.852094650,-0.598265,9.074088,1.480073
1779877127.872242451,-0.598049,9.076482,1.483457
1779877127.892208099,-0.598308,9.065800,1.495344
1779877127.912184000,-0.598131,9.068168,1.498541
1779877127.932181597,-0.597962,9.070536,1.501677
1779877127.952148914,-0.597800,9.072896,1.504841
1779877127.972141981,-0.597644,9.075281,1.507885
1779877127.992115259,-0.597781,9.067817,1.520630
1779877128.012090683,-0.597661,9.070242,1.523489
1779877128.032057762,-0.597546,9.072686,1.526215
1779877128.052053452,-0.597436,9.075154,1.528739
1779877128.072203875,-0.597331,9.077666,1.531024
1779877128.092168331,-0.596212,9.072942,1.544216
1779877128.112166643,-0.596144,9.075485,1.546042
1779877128.132138968,-0.596081,9.078048,1.547589
1779877128.152105093,-0.596021,9.080634,1.548940
1779877128.172072649,-0.595964,9.083235,1.550023
1779877128.192070007,-0.595638,9.082062,1.563225
1779877128.212045431,-0.595618,9.084691,1.563942
1779877128.232021809,-0.595600,9.087335,1.564483
1779877128.252159119,-0.595582,9.090014,1.564905
1779877128.272131920,-0.597119,9.087539,1.578178
1779877128.292124033,-0.597138,9.090210,1.578320
1779877128.312098026,-0.597158,9.092885,1.578349
1779877128.332095623,-0.597178,9.095569,1.578288
1779877128.352059364,-0.597197,9.098254,1.577976
1779877128.372059584,-0.599008,9.095155,1.591528
1779877128.392031908,-0.599063,9.097861,1.590945
1779877128.412026882,-0.599116,9.100580,1.590133
1779877128.432031155,-0.599168,9.103311,1.589199
1779877128.451997995,-0.599217,9.106047,1.588047
1779877128.471986771,-0.600246,9.108534,1.601277
1779877128.491953373,-0.600328,9.111301,1.599830
1779877128.511954069,-0.600408,9.114089,1.598230
1779877128.531964302,-0.600482,9.116894,1.596409
1779877128.551922321,-0.600552,9.119708,1.594461
1779877128.572069168,-0.602368,9.125219,1.607533
1779877128.592059135,-0.602471,9.128069,1.605445
1779877128.612032890,-0.602568,9.130933,1.603327
1779877128.632006645,-0.602659,9.133812,1.601216
1779877128.651999474,-0.602745,9.136711,1.599111
1779877128.671968699,-0.604952,9.142992,1.612959
1779877128.691965342,-0.605074,9.145930,1.611009
1779877128.711941004,-0.605190,9.148885,1.609171
1779877128.731939554,-0.605303,9.151864,1.607495
1779877128.751910686,-0.605411,9.154859,1.606027
1779877128.771873236,-0.605515,9.157877,1.604688
1779877128.792016268,-0.606068,9.161147,1.619193
1779877128.811990738,-0.606215,9.164213,1.618228
1779877128.831991196,-0.606360,9.167308,1.617411
1779877128.851959467,-0.606505,9.170421,1.616801
1779877128.871971130,-0.607295,9.171630,1.632009
1779877128.891900063,-0.607487,9.174766,1.632015
1779877128.911897421,-0.607681,9.177928,1.632286
1779877128.931868553,-0.607876,9.181103,1.632963
1779877128.951835632,-0.608075,9.184292,1.633992
1779877128.971986771,-0.606524,9.174160,1.650696
1779877128.991973877,-0.606780,9.177339,1.652426
1779877129.011953592,-0.607041,9.180513,1.654483
1779877129.031930923,-0.607309,9.183682,1.656871
1779877129.051891088,-0.607584,9.186843,1.659650
1779877129.071884155,-0.603528,9.177453,1.678602
1779877129.091856718,-0.603868,9.180573,1.681907
1779877129.111855030,-0.604218,9.183678,1.685522
1779877129.131828785,-0.604577,9.186760,1.689321
1779877129.151798010,-0.604946,9.189823,1.693344
1779877129.171793222,-0.599161,9.180222,1.713810
1779877129.191911936,-0.599604,9.183270,1.718289
1779877129.211908817,-0.600056,9.186283,1.723033
1779877129.231881142,-0.600520,9.189276,1.727849
1779877129.251849413,-0.600996,9.192253,1.732885
1779877129.271816492,-0.595000,9.181255,1.754136
1779877129.291817665,-0.595550,9.184196,1.759424
1779877129.311785936,-0.596112,9.187115,1.764682
1779877129.331784725,-0.596688,9.190022,1.769918
1779877129.351757526,-0.597275,9.192908,1.775024
1779877129.371923685,-0.597878,9.195795,1.780096
1779877129.391895056,-0.595380,9.183612,1.801044
1779877129.411867380,-0.596040,9.186408,1.805761
1779877129.431863308,-0.596708,9.189180,1.810427
1779877129.451832533,-0.597383,9.191923,1.814920
1779877129.471801043,-0.596454,9.188282,1.835478
1779877129.491797686,-0.597185,9.190961,1.839793
1779877129.511778593,-0.597919,9.193609,1.844069
1779877129.531751633,-0.598657,9.196228,1.848213
1779877129.551738977,-0.599399,9.198821,1.852258
1779877129.571710348,-0.601129,9.200411,1.872070
1779877129.591850758,-0.601930,9.202979,1.875705
1779877129.611850500,-0.602731,9.205513,1.879132
1779877129.631824493,-0.603535,9.208027,1.882445
1779877129.651788712,-0.604342,9.210525,1.885611
1779877129.671764612,-0.608162,9.214289,1.904846
1779877129.691753387,-0.609028,9.216779,1.907850
1779877129.711726189,-0.609902,9.219269,1.910822
1779877129.731695890,-0.610785,9.221759,1.913730
1779877129.751670361,-0.611676,9.224251,1.916619
1779877129.771822453,-0.612593,9.226792,1.919524
1779877129.791783094,-0.615983,9.239244,1.939317
1779877129.811758518,-0.616970,9.241798,1.942083
1779877129.831734419,-0.617974,9.244377,1.944752
1779877129.851725578,-0.618997,9.246984,1.947176
1779877129.871695042,-0.622723,9.262930,1.967331
1779877129.891699791,-0.623852,9.265630,1.969236
1779877129.911659718,-0.625008,9.268379,1.970800
1779877129.931644201,-0.626193,9.271187,1.972001
1779877129.951775551,-0.627414,9.274072,1.972607
1779877129.971748829,-0.630988,9.289396,1.991445
1779877129.991750240,-0.632322,9.292385,1.991091
1779877130.011714220,-0.633684,9.295443,1.990267
1779877130.031709671,-0.635077,9.298580,1.988924
1779877130.051703691,-0.636499,9.301792,1.986921
1779877130.071674109,-0.641998,9.317594,2.003388
1779877130.091647148,-0.643530,9.320926,2.000373
1779877130.111644268,-0.645086,9.324341,1.996935
1779877130.131617546,-0.646662,9.327829,1.993088
1779877130.151614189,-0.648259,9.331401,1.988934
1779877130.171584368,-0.649862,9.335025,1.984436
1779877130.191729069,-0.657784,9.350653,1.998573
1779877130.211721659,-0.659470,9.354368,1.993626
1779877130.231695414,-0.661158,9.358138,1.988417
1779877130.251689911,-0.662851,9.361973,1.983008
1779877130.271683693,-0.664527,9.365822,1.977377
1779877130.291664362,-0.673848,9.372900,1.989805
1779877130.311634541,-0.675556,9.376752,1.983573
1779877130.331622362,-0.677245,9.380628,1.976939
1779877130.351590633,-0.678910,9.384521,1.969918
1779877130.371587753,-0.680535,9.388394,1.962523
1779877130.391559839,-0.690155,9.387548,1.972717
1779877130.411557436,-0.691761,9.391347,1.964599
1779877130.431531906,-0.693319,9.395120,1.956175
1779877130.451674461,-0.694843,9.398902,1.947414
1779877130.471664190,-0.696302,9.402613,1.938499
1779877130.491635323,-0.704697,9.397578,1.947285
1779877130.511609793,-0.706110,9.401179,1.937895
1779877130.531591177,-0.707470,9.404740,1.928299
1779877130.551547289,-0.708773,9.408256,1.918579
1779877130.571522236,-0.713607,9.407183,1.927013
1779877130.591497183,-0.714876,9.410622,1.917135
1779877130.611643076,-0.716107,9.414061,1.907299
1779877130.631683588,-0.717283,9.417453,1.897631
1779877130.651576042,-0.718404,9.420789,1.888188
1779877130.671549559,-0.720581,9.419695,1.897869
1779877130.691544056,-0.721694,9.423003,1.888773
1779877130.711519718,-0.722768,9.426295,1.879815
1779877130.731492996,-0.723806,9.429573,1.871132
1779877130.751458883,-0.724808,9.432836,1.862676
1779877130.771450281,-0.726560,9.431248,1.873803
1779877130.791607618,-0.727572,9.434509,1.865749
1779877130.811572313,-0.728543,9.437731,1.858064
1779877130.831572771,-0.729487,9.440951,1.850711
1779877130.851536274,-0.730401,9.444156,1.843648
1779877130.871509314,-0.731290,9.447356,1.836943
1779877130.891481876,-0.731963,9.435953,1.850222
1779877130.911474466,-0.732867,9.439123,1.843945
1779877130.931449890,-0.733746,9.442283,1.837852
1779877130.951439381,-0.734603,9.445436,1.831922
1779877130.971558094,-0.735443,9.448602,1.826133
1779877130.991532087,-0.732349,9.437577,1.841082
1779877131.011531830,-0.733205,9.440688,1.835606
1779877131.031507730,-0.734041,9.443787,1.830296
1779877131.051475525,-0.734856,9.446876,1.825199
1779877131.071463346,-0.735656,9.449970,1.820306
1779877131.091436625,-0.731987,9.444421,1.836961
1779877131.111445665,-0.732824,9.447505,1.832459
1779877131.131415367,-0.733645,9.450584,1.828208
1779877131.151375771,-0.734452,9.453664,1.824116
1779877131.171341658,-0.729368,9.449365,1.841397
1779877131.191489935,-0.730236,9.452502,1.837624
1779877131.211489677,-0.731091,9.455638,1.834058
1779877131.231461287,-0.731938,9.458792,1.830671
1779877131.251456022,-0.732782,9.461972,1.827433
1779877131.271442175,-0.727720,9.462325,1.845737
1779877131.291399479,-0.728623,9.465531,1.842877
1779877131.311394691,-0.729525,9.468770,1.840137
1779877131.331364155,-0.730423,9.472030,1.837425
1779877131.351331711,-0.731319,9.475315,1.834737
1779877131.371331930,-0.727701,9.482537,1.853139
1779877131.391472340,-0.728661,9.485851,1.850407
1779877131.411449432,-0.729605,9.489149,1.847755
1779877131.431478262,-0.730546,9.492465,1.845035
1779877131.451410770,-0.731475,9.495776,1.842320
1779877131.471380949,-0.732391,9.499078,1.839598
1779877131.491385221,-0.729632,9.507471,1.857099
1779877131.511354685,-0.730587,9.510725,1.854522
1779877131.531324387,-0.731528,9.513963,1.851916
1779877131.551289797,-0.732455,9.517186,1.849352
1779877131.571259975,-0.733359,9.520363,1.846802
1779877131.591417789,-0.732892,9.527680,1.863650
1779877131.611380100,-0.733811,9.530742,1.861107
1779877131.631357670,-0.734707,9.533758,1.858617
1779877131.651341200,-0.735582,9.536728,1.856163
1779877131.671315193,-0.736421,9.539609,1.853691
1779877131.691312075,-0.737482,9.544930,1.869483
1779877131.711282969,-0.738303,9.547619,1.867065
1779877131.731256723,-0.739092,9.550221,1.864727
1779877131.751422644,-0.739854,9.552760,1.862402
1779877131.771369219,-0.740563,9.555146,1.860050
1779877131.791341066,-0.742761,9.556842,1.874899
1779877131.811339378,-0.743422,9.558972,1.872667
1779877131.831310987,-0.744038,9.560976,1.870477
1779877131.851275206,-0.744611,9.562854,1.868406
1779877131.871247768,-0.746936,9.563826,1.882487
1779877131.891216993,-0.747459,9.565470,1.880523
1779877131.911217451,-0.747944,9.567004,1.878633
1779877131.931362629,-0.748392,9.568434,1.876750
1779877131.951334000,-0.748798,9.569738,1.874896
1779877131.971329689,-0.750989,9.568405,1.888114
1779877131.991296768,-0.751378,9.569598,1.886273
1779877132.011294365,-0.751748,9.570740,1.884466
1779877132.031266451,-0.752098,9.571829,1.882673
1779877132.051234961,-0.752429,9.572864,1.880928
1779877132.071207762,-0.754654,9.572108,1.893199
1779877132.091175318,-0.754982,9.573095,1.891483
1779877132.111181259,-0.755302,9.574061,1.889789
1779877132.131298304,-0.755615,9.575010,1.888040
1779877132.151264906,-0.755916,9.575930,1.886355
1779877132.171261549,-0.757718,9.574385,1.897563
1779877132.191229105,-0.757995,9.575208,1.895918
1779877132.211205244,-0.758254,9.575984,1.894300
1779877132.231190205,-0.758496,9.576713,1.892679
1779877132.251171827,-0.758722,9.577395,1.891095
1779877132.271141529,-0.760161,9.575109,1.901562
1779877132.291286230,-0.760347,9.575658,1.900116
1779877132.311261415,-0.760506,9.576134,1.898649
1779877132.331233263,-0.760642,9.576542,1.897273
1779877132.351196766,-0.760754,9.576882,1.895922
1779877132.371199131,-0.761418,9.576863,1.905732
1779877132.391166925,-0.761503,9.577111,1.904439
1779877132.411139011,-0.761572,9.577315,1.903134
1779877132.431137562,-0.761625,9.577473,1.901893
1779877132.451102495,-0.761662,9.577586,1.900620
1779877132.471072197,-0.763772,9.576471,1.909301
1779877132.491217375,-0.763803,9.576558,1.908116
1779877132.511216640,-0.763829,9.576631,1.906951
1779877132.531190395,-0.763850,9.576691,1.905874
1779877132.551187515,-0.763866,9.576738,1.904779
1779877132.571152687,-0.764987,9.575227,1.913243
1779877132.591125727,-0.765002,9.575266,1.912197
1779877132.611091614,-0.765015,9.575301,1.911120
1779877132.631070614,-0.765027,9.575332,1.910063
1779877132.651068926,-0.765038,9.575360,1.909031
1779877132.671184063,-0.764794,9.575384,1.909685
1779877132.691179752,-0.764801,9.575404,1.908708
1779877132.711171865,-0.764808,9.575421,1.907765
1779877132.731121540,-0.764813,9.575433,1.906858
1779877132.751126051,-0.764817,9.575442,1.905981
1779877132.771086931,-0.764820,9.575449,1.905068
1779877132.791059017,-0.765981,9.576062,1.906128
1779877132.811027765,-0.765983,9.576066,1.905265
1779877132.831027031,-0.765985,9.576067,1.904389
1779877132.851170063,-0.765985,9.576066,1.903581
1779877132.871174335,-0.765986,9.576066,1.902806
1779877132.891109228,-0.765897,9.576422,1.903910
1779877132.911085606,-0.765898,9.576421,1.903077
1779877132.931080341,-0.765898,9.576421,1.902230
1779877132.951048851,-0.765899,9.576420,1.901368
1779877132.971018791,-0.765900,9.576420,1.900568
1779877132.991010904,-0.765467,9.576569,1.901743
1779877133.010991335,-0.765468,9.576568,1.900954
1779877133.030960798,-0.765468,9.576568,1.900203
1779877133.051099777,-0.765469,9.576567,1.899486
1779877133.071101665,-0.765469,9.576567,1.898703
1779877133.091068029,-0.765647,9.577216,1.900122
1779877133.111066818,-0.765648,9.577215,1.899437
1779877133.131045341,-0.765648,9.577215,1.898729
1779877133.151001692,-0.765649,9.577214,1.897985
1779877133.171003342,-0.765650,9.577214,1.897262
1779877133.190974236,-0.765809,9.577707,1.898635
1779877133.210968494,-0.765810,9.577707,1.897975
1779877133.230947733,-0.765810,9.577706,1.897309
1779877133.250911474,-0.765811,9.577706,1.896638
1779877133.270910501,-0.765811,9.577705,1.895965
1779877133.291053057,-0.766069,9.578290,1.897492
1779877133.311024189,-0.766070,9.578290,1.896883
1779877133.331020117,-0.766070,9.578290,1.896329
1779877133.351028919,-0.766071,9.578289,1.895766
1779877133.370962143,-0.766071,9.578289,1.895204
1779877133.390932083,-0.765662,9.578554,1.896787
1779877133.410928249,-0.765662,9.578554,1.896303
1779877133.430902958,-0.765663,9.578553,1.895886
1779877133.450896740,-0.765663,9.578553,1.895558
1779877133.470864534,-0.766391,9.579245,1.897465
1779877133.491011620,-0.766391,9.579245,1.897043
1779877133.511014223,-0.766392,9.579244,1.896626
1779877133.530981064,-0.766392,9.579244,1.896253
1779877133.550975323,-0.766393,9.579244,1.895862
1779877133.570944309,-0.766393,9.579243,1.895464
1779877133.590939045,-0.765818,9.579977,1.897274
1779877133.610912561,-0.765819,9.579977,1.896955
1779877133.630910635,-0.765819,9.579976,1.896609
1779877133.650883198,-0.765820,9.579976,1.896277
1779877133.670855045,-0.765820,9.579975,1.895929
1779877133.690823555,-0.765430,9.580509,1.897723
1779877133.710820675,-0.765430,9.580508,1.897396
1779877133.730967760,-0.765431,9.580508,1.897083
1779877133.750931263,-0.765431,9.580508,1.896787
1779877133.770904303,-0.765431,9.580507,1.896504
1779877133.790898085,-0.765215,9.581615,1.898293
1779877133.810873985,-0.765215,9.581614,1.898007
1779877133.830860138,-0.765216,9.581614,1.897713
1779877133.850832939,-0.765216,9.581613,1.897452
1779877133.870808601,-0.765217,9.581613,1.897195
1779877133.890802622,-0.765929,9.582631,1.899115
1779877133.910776615,-0.765930,9.582630,1.898876
1779877133.930927277,-0.765930,9.582630,1.898653
1779877133.950915575,-0.765931,9.582630,1.898412
1779877133.970887184,-0.765931,9.582629,1.898152
1779877133.990900755,-0.765874,9.583958,1.900031
1779877134.010854483,-0.765875,9.583957,1.899827
1779877134.030854702,-0.765875,9.583957,1.899563
1779877134.050829887,-0.765875,9.583957,1.899343
1779877134.070813894,-0.765876,9.583956,1.899137
1779877134.090817451,-0.764837,9.584728,1.900787
1779877134.110784531,-0.764837,9.584728,1.900597
1779877134.130781412,-0.764837,9.584727,1.900376
1779877134.150757790,-0.764838,9.584727,1.900155
1779877134.170745611,-0.765047,9.584945,1.901936
1779877134.190725327,-0.765047,9.584945,1.901720
1779877134.210713863,-0.765047,9.584944,1.901548
1779877134.230864525,-0.765047,9.584944,1.901359
1779877134.250841141,-0.765048,9.584944,1.901180
1779877134.270827293,-0.765048,9.584943,1.900991
1779877134.290824413,-0.764521,9.584926,1.902641
1779877134.310801029,-0.764521,9.584925,1.902468
1779877134.330790997,-0.764521,9.584925,1.902294
1779877134.350766420,-0.764521,9.584925,1.902153
1779877134.370755434,-0.764522,9.584925,1.901968
1779877134.390728474,-0.764181,9.584226,1.903600
1779877134.410723925,-0.764181,9.584225,1.903393
1779877134.430694342,-0.764181,9.584225,1.903267
1779877134.450687885,-0.764181,9.584225,1.903126
1779877134.470695734,-0.764182,9.584224,1.902974
1779877134.490629196,-0.763660,9.584065,1.904645
1779877134.510777235,-0.763660,9.584064,1.904444
1779877134.530784369,-0.763660,9.584064,1.904326
1779877134.550745726,-0.763661,9.584064,1.904185
1779877134.570745945,-0.763661,9.584063,1.904056
1779877134.590711832,-0.764751,9.583843,1.905789
1779877134.610702038,-0.764751,9.583843,1.905673
1779877134.630678654,-0.764752,9.583843,1.905470
1779877134.650652170,-0.764752,9.583843,1.905246
1779877134.670643091,-0.764752,9.583842,1.904951
1779877134.690616608,-0.764820,9.582733,1.906236
1779877134.710760593,-0.764820,9.582733,1.905766
1779877134.730737686,-0.764821,9.582733,1.905319
1779877134.750709772,-0.764821,9.582732,1.904687
1779877134.770699501,-0.764821,9.582732,1.903998
1779877134.790671825,-0.763930,9.581547,1.904667
1779877134.810667753,-0.763930,9.581546,1.903719
1779877134.830640793,-0.763931,9.581546,1.902652
1779877134.850610495,-0.763931,9.581546,1.901504
1779877134.870602131,-0.763930,9.581544,1.900288
1779877134.890569925,-0.763494,9.580710,1.906913
1779877134.910543203,-0.763492,9.580705,1.905630
1779877134.930699348,-0.763489,9.580697,1.904289
1779877134.950673819,-0.763486,9.580687,1.902906
1779877134.970626831,-0.763483,9.580678,1.901413
1779877134.990631342,-0.763659,9.583575,1.906047
1779877135.010624409,-0.763656,9.583565,1.904517
1779877135.030598164,-0.763653,9.583556,1.902930
1779877135.050568819,-0.763650,9.583546,1.901204
1779877135.070557356,-0.763649,9.583542,1.899397
1779877135.090550184,-0.761891,9.583887,1.902111
1779877135.110528231,-0.761894,9.583894,1.900052
1779877135.130525112,-0.761899,9.583907,1.897779
1779877135.150498152,-0.761906,9.583925,1.895400
1779877135.170664072,-0.761916,9.583955,1.892846
1779877135.190636158,-0.760895,9.582754,1.892880
1779877135.210634947,-0.760913,9.582806,1.889862
1779877135.230606079,-0.760935,9.582870,1.886574
1779877135.250586510,-0.760960,9.582946,1.882935
1779877135.270573616,-0.760990,9.583034,1.879011
1779877135.290542364,-0.761418,9.579807,1.875996
1779877135.310535431,-0.761455,9.579922,1.871325
1779877135.330506563,-0.761496,9.580052,1.866321
1779877135.350480080,-0.761540,9.580194,1.860969
1779877135.370473385,-0.761582,9.580336,1.855241
1779877135.390445709,-0.765034,9.577716,1.849085
1779877135.410617590,-0.765074,9.577855,1.842836
1779877135.430624247,-0.765112,9.577992,1.836477
1779877135.450592518,-0.765149,9.578127,1.830042
1779877135.470579386,-0.765179,9.578245,1.823545
1779877135.490560532,-0.768505,9.575819,1.815494
1779877135.510545731,-0.768525,9.575903,1.809181
1779877135.530528784,-0.768540,9.575969,1.803030
1779877135.550523996,-0.768551,9.576018,1.797036
1779877135.570505142,-0.768557,9.576046,1.791323
1779877135.590487480,-0.770947,9.576025,1.783758
1779877135.610472441,-0.770943,9.576010,1.778642
1779877135.630449533,-0.770934,9.575973,1.774025
1779877135.650425196,-0.770921,9.575915,1.769859
1779877135.670427322,-0.770906,9.575843,1.766119
1779877135.690413237,-0.770522,9.579341,1.760850
1779877135.710555077,-0.770502,9.579240,1.758114
1779877135.730527878,-0.770480,9.579126,1.755878
1779877135.750509262,-0.770456,9.578999,1.754176
1779877135.770491123,-0.770433,9.578873,1.752944
1779877135.790494680,-0.767813,9.582728,1.750181
1779877135.810456514,-0.767792,9.582606,1.749736
1779877135.830431700,-0.767770,9.582485,1.749548
1779877135.850411415,-0.767750,9.582367,1.749678
1779877135.870405197,-0.767731,9.582260,1.749919
1779877135.890394688,-0.768686,9.583145,1.749893
1779877135.910362005,-0.768672,9.583062,1.750261
1779877135.930341244,-0.768660,9.582991,1.750593
1779877135.950490475,-0.768650,9.582931,1.750883
1779877135.970477343,-0.768642,9.582881,1.751050
1779877135.990470886,-0.767391,9.582886,1.750363
1779877136.010450363,-0.767386,9.582856,1.750160
1779877136.030419350,-0.767383,9.582835,1.749805
1779877136.050375223,-0.767382,9.582825,1.749295
1779877136.070357800,-0.767381,9.582815,1.748609
1779877136.090328693,-0.766983,9.582986,1.746911
1779877136.110327721,-0.766982,9.582976,1.745854
1779877136.130447865,-0.766980,9.582966,1.744608
1779877136.150439739,-0.766979,9.582956,1.743192
1779877136.170414448,-0.766978,9.582947,1.741627
1779877136.190380096,-0.769198,9.587628,1.734788
1779877136.210350513,-0.769198,9.587624,1.733072
1779877136.230326176,-0.769198,9.587622,1.731312
1779877136.250295639,-0.769198,9.587621,1.729522
1779877136.270290375,-0.769204,9.587646,1.727765
1779877136.290436268,-0.771976,9.590684,1.720644
1779877136.310413599,-0.771989,9.590760,1.718957
1779877136.330385447,-0.772006,9.590861,1.717327
1779877136.350356817,-0.772027,9.590989,1.715755
1779877136.370341301,-0.772055,9.591165,1.714204
1779877136.390327930,-0.772307,9.592865,1.706923
1779877136.410288334,-0.772348,9.593140,1.705326
1779877136.430262327,-0.772394,9.593465,1.703698
1779877136.450239420,-0.772447,9.593839,1.701973
1779877136.470227242,-0.772507,9.594271,1.700223
1779877136.490371704,-0.772771,9.594839,1.692230
1779877136.510364056,-0.772841,9.595387,1.690360
1779877136.530341625,-0.772916,9.595992,1.688458
1779877136.550309658,-0.772998,9.596654,1.686622
1779877136.570278645,-0.773084,9.597372,1.684780
1779877136.590276957,-0.773566,9.594465,1.676495
1779877136.610241652,-0.773657,9.595295,1.674803
1779877136.630249500,-0.773752,9.596183,1.673166
1779877136.650219679,-0.773851,9.597125,1.671653
1779877136.670208216,-0.773954,9.598119,1.670281
1779877136.690179586,-0.772764,9.588294,1.662160
1779877136.710175753,-0.772867,9.589393,1.660942
1779877136.730324268,-0.772974,9.590553,1.659797
1779877136.750322104,-0.773084,9.591757,1.658843
